run_id,seed,model_name,model_short,primitive,emotion,combo,trial,meaning_score,excitement_score,emotional_elicitation,clarity_score,universality_score,embodiment_score,novelty_score,composite_score,dominant_sensation,composite_concept,confidence,parse_failed
3,999,qwen2.5:0.5b,qwen,live,Excitement,live × Excitement,2,10,10,10,10,10,10,10,10.0,live,live + excitement,1.0,False
3,999,qwen2.5:0.5b,qwen,live,Excitement,live × Excitement,3,0,10,10,10,10,10,10,7.5,live,"life, living, existence, living, life, existence",1.0,False
3,999,qwen2.5:0.5b,qwen,maybe,Anxiety,maybe × Anxiety,1,10,10,10,10,10,10,10,10.0,anxiety,anxiety,1.0,False
3,999,qwen2.5:0.5b,qwen,maybe,Anxiety,maybe × Anxiety,2,0,0,0,0,0,0,0,0.0,anxiety,anxiety,1.0,False
3,999,qwen2.5:0.5b,qwen,maybe,Anxiety,maybe × Anxiety,3,0,0,0,0,0,0,0,0.0,maybe,maybe,0.0,False
3,999,qwen2.5:0.5b,qwen,good,Calmness,good × Calmness,1,5,5,5,5,5,5,5,5.0,calmness,calmness,1.0,False
3,999,qwen2.5:0.5b,qwen,good,Calmness,good × Calmness,2,0,0,0,0,0,0,0,0.0,calmness,calm,1.0,False
3,999,qwen2.5:0.5b,qwen,good,Calmness,good × Calmness,3,0,0,0,0,0,0,0,0.0,good,good,1.0,False
3,999,qwen2.5:0.5b,qwen,I,Shame,I × Shame,1,0,0,0,0,0,0,0,0.0,Shame,I,0.0,False
3,999,qwen2.5:0.5b,qwen,I,Shame,I × Shame,2,10,0,8,7,5,4,3,6.45,shame,I,1.0,False
3,999,qwen2.5:0.5b,qwen,I,Shame,I × Shame,3,9,0,8,9,8,8,8,7.6,sad,embarrassment,1.0,False
3,999,qwen2.5:0.5b,qwen,know,Calmness,know × Calmness,1,8,9,8,8,8,7,8,8.0,know,know,1.0,False
3,999,qwen2.5:0.5b,qwen,know,Calmness,know × Calmness,2,0,0,0,0,0,0,0,0.0,,know,1.0,False
3,999,qwen2.5:0.5b,qwen,know,Calmness,know × Calmness,3,0,0,0,0,0,0,0,0.0,,know,0.9,False
3,999,qwen2.5:0.5b,qwen,someone,Sympathy,someone × Sympathy,1,0,0,0,0,0,0,0,0.0,none,someone,0.0,False
3,999,qwen2.5:0.5b,qwen,someone,Sympathy,someone × Sympathy,2,0,0,0,0,0,0,0,0.0,none,person,1.0,False
3,999,qwen2.5:0.5b,qwen,someone,Sympathy,someone × Sympathy,3,0,0,0,0,0,0,0,0.0,sympathy,someone,1.0,False
3,999,qwen2.5:0.5b,qwen,hear,Calmness,hear × Calmness,1,0,0,0,0,0,0,0,0.0,hear,hear,1.0,False
3,999,qwen2.5:0.5b,qwen,hear,Calmness,hear × Calmness,2,10,10,5,10,10,10,10,9.0,hear,hear,1.0,False
3,999,qwen2.5:0.5b,qwen,hear,Calmness,hear × Calmness,3,10,10,10,10,10,10,10,10.0,hear,hear,1.0,False
3,999,qwen2.5:0.5b,qwen,before,Sadness,before × Sadness,1,10,10,10,10,10,10,10,10.0,sadness,before sadness,1.0,False
3,999,qwen2.5:0.5b,qwen,before,Sadness,before × Sadness,2,5,0,0,0,5,0,0,2.0,before,before,1.0,False
3,999,qwen2.5:0.5b,qwen,before,Sadness,before × Sadness,3,0,0,0,0,0,0,0,0.0,sadness,before sadness,1.0,False
3,999,qwen2.5:0.5b,qwen,bad,Horror,bad × Horror,1,0,0,0,0,0,0,0,0.0,Horrify,Horrify,1.0,False
3,999,qwen2.5:0.5b,qwen,bad,Horror,bad × Horror,2,0,0,0,0,0,0,0,0.0,horror,bad,0.0,False
3,999,qwen2.5:0.5b,qwen,bad,Horror,bad × Horror,3,1,1,1,0,0,0,1,0.6,horrify,horrify,1.0,False
3,999,qwen2.5:0.5b,qwen,hear,Awe,hear × Awe,1,5,5,5,5,5,5,5,5.0,hear,hear,1.0,False
3,999,qwen2.5:0.5b,qwen,hear,Awe,hear × Awe,2,0,0,0,0,0,0,0,0.0,Awe,hear,1.0,False
3,999,qwen2.5:0.5b,qwen,hear,Awe,hear × Awe,3,0,0,0,0,0,0,0,0.0,None,None,0.0,False
3,999,qwen2.5:0.5b,qwen,think,Awe,think × Awe,1,10,10,10,10,10,10,10,10.0,awe,think awe,1.0,False
3,999,qwen2.5:0.5b,qwen,think,Awe,think × Awe,2,0,0,0,0,0,0,0,0.0,think,think,0.0,False
3,999,qwen2.5:0.5b,qwen,think,Awe,think × Awe,3,0,0,0,0,0,0,0,0.0,Awe,think,1.0,False
3,999,qwen2.5:0.5b,qwen,place,Nostalgia,place × Nostalgia,1,10,5,0,10,5,0,0,5.25,nostalgia,nostalgia place,1.0,False
3,999,qwen2.5:0.5b,qwen,place,Nostalgia,place × Nostalgia,2,10,10,10,10,10,10,10,10.0,place,place,1.0,False
3,999,qwen2.5:0.5b,qwen,place,Nostalgia,place × Nostalgia,3,0,0,0,0,0,0,0,0.0,nostalgia,place,0.0,False
3,999,qwen2.5:0.5b,qwen,you,Romance,you × Romance,1,0,0,0,0,0,0,0,0.0,romance,romance,1.0,False
3,999,qwen2.5:0.5b,qwen,you,Romance,you × Romance,2,10,10,10,10,10,10,10,10.0,romantic emotion,romantic emotion,1.0,False
3,999,qwen2.5:0.5b,qwen,you,Romance,you × Romance,3,10,10,10,10,10,10,10,10.0,romance,you,1.0,False
3,999,qwen2.5:0.5b,qwen,very,Awe,very × Awe,1,0,0,0,0,0,0,0,0.0,,very,1.0,False
3,999,qwen2.5:0.5b,qwen,very,Awe,very × Awe,2,0,0,0,0,0,0,0,0.0,awe,awe,0.0,False
3,999,qwen2.5:0.5b,qwen,very,Awe,very × Awe,3,10,10,10,10,10,10,10,10.0,awe,awe,1.0,False
3,999,qwen2.5:0.5b,qwen,know,Satisfaction,know × Satisfaction,1,0,0,0,0,0,0,0,0.0,know,know,1.0,False
3,999,qwen2.5:0.5b,qwen,know,Satisfaction,know × Satisfaction,2,10,10,10,10,10,10,10,10.0,know,know,1.0,False
3,999,qwen2.5:0.5b,qwen,know,Satisfaction,know × Satisfaction,3,10,10,10,10,10,10,10,10.0,know,know,1.0,False
3,999,qwen2.5:0.5b,qwen,body,Excitement,body × Excitement,1,10,10,10,10,10,10,10,10.0,excitement,body,1.0,False
3,999,qwen2.5:0.5b,qwen,body,Excitement,body × Excitement,2,0,0,0,0,0,0,0,0.0,unknown,body,0.0,False
3,999,qwen2.5:0.5b,qwen,body,Excitement,body × Excitement,3,10,10,10,10,10,10,10,10.0,excited,body,1.0,False
3,999,qwen2.5:0.5b,qwen,good,Admiration,good × Admiration,1,9,7,9,7,7,5,7,7.7,good,good,1.0,False
3,999,qwen2.5:0.5b,qwen,good,Admiration,good × Admiration,2,10,10,10,10,10,10,10,10.0,good,good,1.0,False
3,999,qwen2.5:0.5b,qwen,good,Admiration,good × Admiration,3,10,10,10,10,10,10,10,10.0,good,good,1.0,False
3,999,qwen2.5:0.5b,qwen,not,Disgust,not × Disgust,1,0,0,0,0,0,0,0,0.0,,not,1.0,False
3,999,qwen2.5:0.5b,qwen,not,Disgust,not × Disgust,2,5,5,5,5,5,5,5,5.0,disgust,not,1.0,False
3,999,qwen2.5:0.5b,qwen,not,Disgust,not × Disgust,3,0,0,0,0,0,0,0,0.0,Disgust,not,0.0,False
3,999,qwen2.5:0.5b,qwen,people,Admiration,people × Admiration,1,10,10,10,10,10,10,10,10.0,admiration,people,1.0,False
3,999,qwen2.5:0.5b,qwen,people,Admiration,people × Admiration,2,0,0,0,0,0,0,0,0.0,None,People,1.0,False
3,999,qwen2.5:0.5b,qwen,people,Admiration,people × Admiration,3,9,0,8,7,8,7,8,7.2,love,people,1.0,False
3,999,qwen2.5:0.5b,qwen,inside,Fear,inside × Fear,1,0,0,0,0,0,0,0,0.0,fear,inside,0.0,False
3,999,qwen2.5:0.5b,qwen,inside,Fear,inside × Fear,2,0,0,0,0,0,0,0,0.0,feeling inside,inside feeling,1.0,False
3,999,qwen2.5:0.5b,qwen,inside,Fear,inside × Fear,3,0,0,0,0,0,0,0,0.0,principally refers to fear,inside,1.0,False
3,999,qwen2.5:0.5b,qwen,not,Anxiety,not × Anxiety,1,0,5,3,5,1,2,1,2.25,anxiety,anxiety,1.0,False
3,999,qwen2.5:0.5b,qwen,not,Anxiety,not × Anxiety,2,5,0,0,0,0,0,0,1.25,anxiety,anxiety,1.0,False
3,999,qwen2.5:0.5b,qwen,not,Anxiety,not × Anxiety,3,0,0,0,0,0,0,0,0.0,anxiety,anxiety,1.0,False
3,999,qwen2.5:0.5b,qwen,near,Romance,near × Romance,1,5,3,8,4,1,7,1,4.65,romance,near,1.0,False
3,999,qwen2.5:0.5b,qwen,near,Romance,near × Romance,2,0,5,5,1,5,1,5,2.75,romantic,near,1.0,False
3,999,qwen2.5:0.5b,qwen,near,Romance,near × Romance,3,10,9,10,8,7,6,5,8.5,romance,near romance,1.0,False
3,999,qwen2.5:0.5b,qwen,maybe,Hope,maybe × Hope,1,10,10,10,10,10,10,10,10.0,hope,hope,1.0,False
3,999,qwen2.5:0.5b,qwen,maybe,Hope,maybe × Hope,2,0,0,0,0,0,0,0,0.0,,hope,1.0,False
3,999,qwen2.5:0.5b,qwen,maybe,Hope,maybe × Hope,3,5,2,1,8,5,1,1,3.75,hope,hope,1.0,False
3,999,qwen2.5:0.5b,qwen,feel,Sadness,feel × Sadness,1,0,0,0,0,0,0,0,0.0,Sadness,feel sad,0.0,False
3,999,qwen2.5:0.5b,qwen,feel,Sadness,feel × Sadness,2,0,0,0,0,0,0,0,0.0,sadness,feel,1.0,False
3,999,qwen2.5:0.5b,qwen,feel,Sadness,feel × Sadness,3,0,0,0,0,0,0,0,0.0,Sadness,feel,1.0,False
3,999,qwen2.5:0.5b,qwen,after,Relief,after × Relief,1,5,0,0,0,0,0,0,1.25,relief,after,1.0,False
3,999,qwen2.5:0.5b,qwen,after,Relief,after × Relief,2,10,0,0,0,0,0,0,2.5,relief,relief,1.0,False
3,999,qwen2.5:0.5b,qwen,after,Relief,after × Relief,3,0,5,5,8,8,8,5,4.95,relief,relief,1.0,False
3,999,qwen2.5:0.5b,qwen,inside,Comfort,inside × Comfort,1,0,0,0,0,0,0,0,0.0,comfort,comfort,1.0,False
3,999,qwen2.5:0.5b,qwen,inside,Comfort,inside × Comfort,2,0,0,0,0,0,0,0,0.0,comfort,comfort,1.0,False
3,999,qwen2.5:0.5b,qwen,inside,Comfort,inside × Comfort,3,0,10,10,0,10,0,10,5.0,comfort,comfort,1.0,False
3,999,qwen2.5:0.5b,qwen,something,Craving,something × Craving,1,0,0,0,0,0,0,0,0.0,not applicable,not applicable,1.0,False
3,999,qwen2.5:0.5b,qwen,something,Craving,something × Craving,2,0,0,0,0,0,0,0,0.0,no emotion,no emotion,0.0,False
3,999,qwen2.5:0.5b,qwen,something,Craving,something × Craving,3,5,3,8,6,4,3,0,4.95,something,something,1.0,False
3,999,qwen2.5:0.5b,qwen,move,Fear,move × Fear,1,0,0,0,0,0,0,0,0.0,fear,move,1.0,False
3,999,qwen2.5:0.5b,qwen,move,Fear,move × Fear,2,10,7,9,10,8,10,0,8.7,move,move,1.0,False
3,999,qwen2.5:0.5b,qwen,move,Fear,move × Fear,3,0,0,0,0,0,0,0,0.0,,move,1.0,False
3,999,qwen2.5:0.5b,qwen,move,Interest,move × Interest,1,0,0,0,0,0,0,0,0.0,move,move,1.0,False
3,999,qwen2.5:0.5b,qwen,move,Interest,move × Interest,2,9,8,7,7,6,7,5,7.35,move,move,0.9,False
3,999,qwen2.5:0.5b,qwen,move,Interest,move × Interest,3,8,9,9,9,9,9,9,8.75,interest,move,1.0,False
3,999,qwen2.5:0.5b,qwen,die,Fear,die × Fear,1,0,0,0,0,0,0,0,0.0,die,die,1.0,False
3,999,qwen2.5:0.5b,qwen,die,Fear,die × Fear,2,0,0,0,0,0,0,0,0.0,die,2-3 words,0.0,False
3,999,qwen2.5:0.5b,qwen,die,Fear,die × Fear,3,8,0,9,9,0,0,0,5.15,die,death,1.0,False
3,999,qwen2.5:0.5b,qwen,time,Anxiety,time × Anxiety,1,0,0,0,0,0,0,0,0.0,none,none,0.0,False
3,999,qwen2.5:0.5b,qwen,time,Anxiety,time × Anxiety,2,10,10,10,10,10,10,10,10.0,Anxiety,Anxiety,1.0,False
3,999,qwen2.5:0.5b,qwen,time,Anxiety,time × Anxiety,3,0,0,0,0,0,0,0,0.0,anxiety,anxiety,0.0,False
3,999,qwen2.5:0.5b,qwen,time,Nostalgia,time × Nostalgia,1,10,10,10,10,10,10,10,10.0,nostalgia,nostalgia,1.0,False
3,999,qwen2.5:0.5b,qwen,time,Nostalgia,time × Nostalgia,2,10,5,5,8,7,4,4,6.85,nostalgia,nostalgia,1.0,False
3,999,qwen2.5:0.5b,qwen,time,Nostalgia,time × Nostalgia,3,0,0,0,0,0,0,0,0.0,nostalgia,nostalgia,1.0,False
3,999,qwen2.5:0.5b,qwen,maybe,Curiosity,maybe × Curiosity,1,0,0,0,0,0,0,0,0.0,maybe,maybe,0.5,False
3,999,qwen2.5:0.5b,qwen,maybe,Curiosity,maybe × Curiosity,2,0,0,0,0,0,0,0,0.0,curiosity,maybe,1.0,False
3,999,qwen2.5:0.5b,qwen,maybe,Curiosity,maybe × Curiosity,3,0,0,0,0,0,0,0,0.0,curiosity,maybe,1.0,False
3,999,qwen2.5:0.5b,qwen,if,Curiosity,if × Curiosity,1,0,0,0,0,0,0,0,0.0,,,1.0,False
3,999,qwen2.5:0.5b,qwen,if,Curiosity,if × Curiosity,2,0,0,0,0,0,0,0,0.0,None,curiosity,1.0,False
3,999,qwen2.5:0.5b,qwen,if,Curiosity,if × Curiosity,3,0,0,0,0,0,0,0,0.0,curiosity,if,1.0,False
3,999,qwen2.5:0.5b,qwen,someone,Envy,someone × Envy,1,8,8,8,7,8,7,8,7.75,enjoy,enjoy someone,0.9,False
3,999,qwen2.5:0.5b,qwen,someone,Envy,someone × Envy,2,10,10,10,10,10,10,10,10.0,Envy,someone,1.0,False
3,999,qwen2.5:0.5b,qwen,someone,Envy,someone × Envy,3,1,1,0,1,1,0,0,0.65,Envy,someone,0.9,False
3,999,qwen2.5:0.5b,qwen,moment,Excitement,moment × Excitement,1,10,10,10,10,10,10,10,10.0,excitement,moment,1.0,False
3,999,qwen2.5:0.5b,qwen,moment,Excitement,moment × Excitement,2,10,10,10,10,10,10,10,10.0,excitement,moment,1.0,False
3,999,qwen2.5:0.5b,qwen,moment,Excitement,moment × Excitement,3,10,10,10,10,10,10,10,10.0,excitement,moment,1.0,False
3,999,qwen2.5:0.5b,qwen,near,Anxiety,near × Anxiety,1,10,10,10,10,10,10,10,10.0,anxiety,anxiety,1.0,False
3,999,qwen2.5:0.5b,qwen,near,Anxiety,near × Anxiety,2,0,0,0,0,0,0,0,0.0,None,None,0.0,False
3,999,qwen2.5:0.5b,qwen,near,Anxiety,near × Anxiety,3,0,0,0,0,0,0,0,0.0,near,near,1.0,False
3,999,gemma3:1b,gemma,I,Joy,I × Joy,1,8,9,9,7,8,6,3,7.7,warmth,"Light, iridescent, fleeting",8.0,False
3,999,gemma3:1b,gemma,I,Joy,I × Joy,2,8,9,9,7,8,6,3,7.7,Warmth,Golden light and simple bloom,7.0,False
3,999,gemma3:1b,gemma,I,Joy,I × Joy,3,8,9,9,7,8,6,3,7.7,warmth,sunlit bloom,8.0,False
3,999,gemma3:1b,gemma,want,Craving,want × Craving,1,7,4,8,6,7,5,2,6.3,a restless pull,lost pathways,8.5,False
3,999,gemma3:1b,gemma,want,Craving,want × Craving,2,7,8,9,6,7,5,3,6.95,a subtle pull,lost pathways,8.0,False
3,999,gemma3:1b,gemma,want,Craving,want × Craving,3,7,6,9,7,6,5,3,6.75,a pull,Echoing desire,8.0,False
3,999,gemma3:1b,gemma,here,Anxiety,here × Anxiety,1,4,2,8,6,6,4,2,5.1,unease,Fractured light,7.0,False
3,999,gemma3:1b,gemma,here,Anxiety,here × Anxiety,2,4,2,8,6,7,5,2,5.35,unease,blurred pathways,7.0,False
3,999,gemma3:1b,gemma,here,Anxiety,here × Anxiety,3,6,3,8,6,7,4,2,5.85,unease,fractured light,7.0,False
3,999,gemma3:1b,gemma,die,Nostalgia,die × Nostalgia,1,7,3,9,6,8,5,2,6.55,melancholy,Dust and echoes,7.5,False
3,999,gemma3:1b,gemma,die,Nostalgia,die × Nostalgia,2,8,4,9,6,7,6,3,6.9,bittersweet,Dust and echoes,8.0,False
3,999,gemma3:1b,gemma,die,Nostalgia,die × Nostalgia,3,8,4,9,7,8,6,2,7.15,melancholy,Forgotten moments,7.0,False
3,999,gemma3:1b,gemma,do,Anxiety,do × Anxiety,1,7,3,9,6,6,4,2,6.15,unease,Fractured echoes,7.0,False
3,999,gemma3:1b,gemma,do,Anxiety,do × Anxiety,2,7,2,9,6,7,4,2,6.2,unease,Fractured light,8.0,False
3,999,gemma3:1b,gemma,do,Anxiety,do × Anxiety,3,6,2,8,7,6,5,2,5.85,unease,shadows & shifting ground,7.0,False
3,999,gemma3:1b,gemma,happen,Awe,happen × Awe,1,8,9,9,7,8,6,3,7.7,heightened awareness,possibility unfolding,8.0,False
3,999,gemma3:1b,gemma,happen,Awe,happen × Awe,2,8,7,9,6,8,7,3,7.45,resonance,Ephemeral revelation,9.0,False
3,999,gemma3:1b,gemma,happen,Awe,happen × Awe,3,8,7,9,7,8,6,3,7.5,quiet wonder,potential,8.0,False
3,999,gemma3:1b,gemma,bad,Fear,bad × Fear,1,3,2,9,6,4,3,2,4.65,unease,Shadow and stagnation,7.0,False
3,999,gemma3:1b,gemma,bad,Fear,bad × Fear,2,3,2,9,6,4,4,2,4.75,unease,Shadow & Entropy,7.0,False
3,999,gemma3:1b,gemma,bad,Fear,bad × Fear,3,3,2,8,6,4,3,1,4.4,unease,Shadow & Static,7.0,False
3,999,gemma3:1b,gemma,moment,Fear,moment × Fear,1,2,2,8,4,6,2,2,4.1,unease,shifting shadows,7.0,False
3,999,gemma3:1b,gemma,moment,Fear,moment × Fear,2,3,2,8,6,6,4,2,4.85,unease,Shadows and stillness,7.0,False
3,999,gemma3:1b,gemma,moment,Fear,moment × Fear,3,2,2,8,4,6,3,2,4.2,unease,Shadows,7.0,False
3,999,gemma3:1b,gemma,place,Curiosity,place × Curiosity,1,8,7,9,6,8,7,3,7.45,a subtle sense of vastness,unfolding,7.5,False
3,999,gemma3:1b,gemma,place,Curiosity,place × Curiosity,2,8,7,9,6,7,6,3,7.2,depth,Forgotten landscapes,8.0,False
3,999,gemma3:1b,gemma,place,Curiosity,place × Curiosity,3,8,7,9,6,8,6,3,7.35,"a soft, echoing space",hidden pathways,8.2,False
3,999,gemma3:1b,gemma,you,Admiration,you × Admiration,1,8,9,9,7,8,6,3,7.7,a quiet resonance,Potential and quiet genesis,8.0,False
3,999,gemma3:1b,gemma,you,Admiration,you × Admiration,2,8,7,9,6,8,7,3,7.45,awe,"Observer, essence, reflection",7.0,False
3,999,gemma3:1b,gemma,you,Admiration,you × Admiration,3,8,7,9,6,8,7,3,7.45,Quiet wonder,The echo of creation,8.0,False
3,999,gemma3:1b,gemma,want,Anxiety,want × Anxiety,1,4,2,8,6,7,3,2,5.15,a hollow space,lost potential,7.0,False
3,999,gemma3:1b,gemma,want,Anxiety,want × Anxiety,2,4,2,8,6,7,3,2,5.15,unease,lost potential,7.0,False
3,999,gemma3:1b,gemma,want,Anxiety,want × Anxiety,3,3,2,8,6,7,4,2,5.0,uncertainty,shifting sands,7.0,False
3,999,gemma3:1b,gemma,if,Anxiety,if × Anxiety,1,6,3,8,7,6,5,2,5.95,unease,Fractured Potential,7.0,False
3,999,gemma3:1b,gemma,if,Anxiety,if × Anxiety,2,6,3,8,6,7,5,2,5.95,unease,fragmented echoes,7.0,False
3,999,gemma3:1b,gemma,if,Anxiety,if × Anxiety,3,6,3,8,7,6,5,2,5.95,unease,fractured reflection,8.0,False
3,999,gemma3:1b,gemma,after,Satisfaction,after × Satisfaction,1,8,7,9,7,8,6,3,7.5,Quiet resonance,Ephemeral bloom,8.5,False
3,999,gemma3:1b,gemma,after,Satisfaction,after × Satisfaction,2,8,6,9,7,8,6,4,7.45,"Quiet, expansive",Momentum,7.0,False
3,999,gemma3:1b,gemma,after,Satisfaction,after × Satisfaction,3,8,7,9,7,8,6,3,7.5,Quiet contemplation,Ephemeral echoes,8.0,False
3,999,gemma3:1b,gemma,before,Nostalgia,before × Nostalgia,1,8,4,9,7,8,6,2,7.15,soft warmth,"dust motes, faded memories",7.5,False
3,999,gemma3:1b,gemma,before,Nostalgia,before × Nostalgia,2,8,3,9,7,8,6,2,7.05,a gentle ache,"lost moments, faded memories, yearning",7.0,False
3,999,gemma3:1b,gemma,before,Nostalgia,before × Nostalgia,3,8,4,9,7,8,6,2,7.15,soft ache,Dust & echoes,9.0,False
3,999,gemma3:1b,gemma,now,Calmness,now × Calmness,1,8,4,9,7,8,6,2,7.15,stillness,Observer's quietude,8.0,False
3,999,gemma3:1b,gemma,now,Calmness,now × Calmness,2,7,3,9,8,7,6,3,6.85,Quietness,Ephemeral light,8.0,False
3,999,gemma3:1b,gemma,now,Calmness,now × Calmness,3,7,3,9,8,7,6,3,6.85,quietness,stillness within,8.0,False
3,999,gemma3:1b,gemma,see,Aesthetic Appreciation,see × Aesthetic Appreciation,1,8,7,9,6,8,7,4,7.5,softness,light and shadow,9.0,False
3,999,gemma3:1b,gemma,see,Aesthetic Appreciation,see × Aesthetic Appreciation,2,8,7,9,6,8,7,4,7.5,Depth,Ephemeral Beauty,8.0,False
3,999,gemma3:1b,gemma,see,Aesthetic Appreciation,see × Aesthetic Appreciation,3,8,7,9,6,8,7,4,7.5,softness,vibrant hues,8.0,False
3,999,gemma3:1b,gemma,something,Awe,something × Awe,1,8,7,9,6,8,7,3,7.45,depth,infinite potential,8.5,False
3,999,gemma3:1b,gemma,something,Awe,something × Awe,2,8,7,9,7,8,6,3,7.5,a shimmering stillness,vast potential,9.0,False
3,999,gemma3:1b,gemma,something,Awe,something × Awe,3,8,7,9,7,8,6,3,7.5,Mystery,Celestial Whispers,8.0,False
3,999,gemma3:1b,gemma,body,Fear,body × Fear,1,3,2,9,6,7,4,2,5.2,unease,Shadow and containment,7.5,False
3,999,gemma3:1b,gemma,body,Fear,body × Fear,2,2,2,8,6,4,3,2,4.2,cold,shadows,7.0,False
3,999,gemma3:1b,gemma,body,Fear,body × Fear,3,3,2,9,6,7,4,2,5.2,cold,Static dread,8.0,False
3,999,gemma3:1b,gemma,do,Triumph,do × Triumph,1,8,9,9,7,8,6,3,7.7,hope,ascension,8.5,False
3,999,gemma3:1b,gemma,do,Triumph,do × Triumph,2,8,9,9,7,8,6,3,7.7,joyful surge,Ascension,8.2,False
3,999,gemma3:1b,gemma,do,Triumph,do × Triumph,3,8,9,9,7,8,6,2,7.65,a surge of lightness,golden ascent,8.0,False
3,999,gemma3:1b,gemma,more,Envy,more × Envy,1,7,3,9,6,7,4,2,6.3,cold,shadowed longing,8.0,False
3,999,gemma3:1b,gemma,more,Envy,more × Envy,2,7,4,8,6,6,5,2,6.15,bitterness,shadows & shards,7.0,False
3,999,gemma3:1b,gemma,more,Envy,more × Envy,3,7,4,8,6,6,5,2,6.15,frost,fragmented desire,8.0,False
3,999,gemma3:1b,gemma,far,Nostalgia,far × Nostalgia,1,7,3,8,6,8,5,2,6.35,a gentle ache,Ephemeral echoes,7.5,False
3,999,gemma3:1b,gemma,far,Nostalgia,far × Nostalgia,2,8,4,9,7,8,6,2,7.15,melancholy,Lost echoes,9.0,False
3,999,gemma3:1b,gemma,far,Nostalgia,far × Nostalgia,3,8,6,9,7,8,6,3,7.4,warmth,Echoes of a remembered past,7.0,False
3,999,gemma3:1b,gemma,feel,Fear,feel × Fear,1,6,2,8,7,6,4,2,5.75,unease,Subtle distortion,8.0,False
3,999,gemma3:1b,gemma,feel,Fear,feel × Fear,2,3,2,8,6,7,4,2,5.0,unease,depth,7.0,False
3,999,gemma3:1b,gemma,feel,Fear,feel × Fear,3,3,2,8,6,7,4,2,5.0,unease,shifting shadows,7.0,False
3,999,gemma3:1b,gemma,more,Excitement,more × Excitement,1,8,9,7,6,8,6,4,7.2,a rush of potential,shifting orbits,7.0,False
3,999,gemma3:1b,gemma,more,Excitement,more × Excitement,2,8,9,7,6,8,7,3,7.25,a rush,potential,9.0,False
3,999,gemma3:1b,gemma,more,Excitement,more × Excitement,3,8,9,7,6,8,7,3,7.25,a rush,shifting potential,8.5,False
3,999,gemma3:1b,gemma,time,Interest,time × Interest,1,7,8,9,6,7,5,3,6.95,vibration,shifting echoes,8.0,False
3,999,gemma3:1b,gemma,time,Interest,time × Interest,2,7,8,9,6,8,5,2,7.05,a ripple,ephemeral echoes,7.0,False
3,999,gemma3:1b,gemma,time,Interest,time × Interest,3,8,7,9,7,8,6,3,7.5,resonance,spiral,8.0,False
3,999,gemma3:1b,gemma,inside,Curiosity,inside × Curiosity,1,7,8,9,6,7,6,3,7.05,a quiet pull,secrets unfold,8.0,False
3,999,gemma3:1b,gemma,inside,Curiosity,inside × Curiosity,2,7,8,9,6,7,5,3,6.95,"a gentle, unsettling pull",the unmapped seed,8.0,False
3,999,gemma3:1b,gemma,inside,Curiosity,inside × Curiosity,3,8,7,9,6,7,5,3,7.1,A shiver of potential,The echo of unseen depths,7.0,False
3,999,gemma3:1b,gemma,someone,Admiration,someone × Admiration,1,8,7,9,7,8,6,3,7.5,warmth,Echoes of connection,8.0,False
3,999,gemma3:1b,gemma,someone,Admiration,someone × Admiration,2,8,7,9,7,8,6,3,7.5,warmth,potential,8.5,False
3,999,gemma3:1b,gemma,someone,Admiration,someone × Admiration,3,8,7,9,7,8,6,3,7.5,warmth,silhouette,8.0,False
3,999,gemma3:1b,gemma,see,Awe,see × Awe,1,8,7,9,7,8,6,3,7.5,expanding,vastness,8.5,False
3,999,gemma3:1b,gemma,see,Awe,see × Awe,2,8,7,9,6,8,7,3,7.45,depth,Ephemeral Light,8.5,False
3,999,gemma3:1b,gemma,see,Awe,see × Awe,3,8,7,9,6,8,7,3,7.45,"expansive, wonderous",Ephemeral light,9.0,False
3,999,gemma3:1b,gemma,good,Joy,good × Joy,1,8,9,9,7,8,6,3,7.7,warmth,golden light,8.0,False
3,999,gemma3:1b,gemma,good,Joy,good × Joy,2,8,9,9,7,8,6,3,7.7,warmth,light and expansive,7.0,False
3,999,gemma3:1b,gemma,good,Joy,good × Joy,3,8,9,9,7,8,6,3,7.7,warmth,"light, resonance, blossoming",8.0,False
3,999,gemma3:1b,gemma,happen,Fear,happen × Fear,1,2,3,8,6,7,4,2,4.85,unease,Unraveling,7.0,False
3,999,gemma3:1b,gemma,happen,Fear,happen × Fear,2,2,2,8,4,6,4,2,4.3,unease,unraveling,7.0,False
3,999,gemma3:1b,gemma,happen,Fear,happen × Fear,3,4,2,8,6,7,3,2,5.15,unease,Shift,7.0,False
3,999,gemma3:1b,gemma,hear,Aesthetic Appreciation,hear × Aesthetic Appreciation,1,8,7,9,6,8,7,3,7.45,ethereal,resonance,9.0,False
3,999,gemma3:1b,gemma,hear,Aesthetic Appreciation,hear × Aesthetic Appreciation,2,8,6,9,7,8,6,3,7.4,serene,Golden echo,8.0,False
3,999,gemma3:1b,gemma,hear,Aesthetic Appreciation,hear × Aesthetic Appreciation,3,8,7,9,6,8,6,3,7.35,warmth,Lost beauty,8.5,False
3,999,gemma3:1b,gemma,feel,Nostalgia,feel × Nostalgia,1,8,6,9,7,8,6,3,7.4,warmth,Echoes,7.0,False
3,999,gemma3:1b,gemma,feel,Nostalgia,feel × Nostalgia,2,8,6,9,7,8,6,3,7.4,Whisper,Echoes,9.0,False
